Tweets,created_at,sentiment,score
واذا شفت جو الصداقه غبش وغيوم عطيت الدروب اللي الارض مرسومه مثل عز النفس معك مطعوم وعن اهل الشماته خل الاسرار مكتومه💔,2020-02-17 09:11:34,pos,0.4383496940135956
ببساطه لانه صنعوا لسا مطاعيم ضد فايروس كورونا و المطاعيم اهم سبل الوقايه ضد الامراض لربما فتره الزمن يطوروا مطعوم خاص بهذا المرض و الوقت بد الالتزام بارشادات الصحه العامه و الوقايه بالسبل المتوفره,2020-02-16 16:11:32,neg,0.47961676120758057
اطعم مطعوم ولاتطعم محروم,2020-02-16 15:01:31,neg,0.5995218753814697
وقد يعرض مطعوم و منكوح لطلب العفه و الرياسه صحه جسمه فى صحبه حشمه فينفض اليد مراعاه للحشمه فتكون الحشمه اثر و الذ محاله المنكوح و المطعوم,2020-02-16 13:35:52,neg,0.44723063707351685
وانتم تعلمون ان المتمكن غلبه امر خسيس كالشطرنج و النرد يعرض مطعوم او منكوح فيرفضه يعتاضه لذه الغلبه الوهميه,2020-02-16 13:35:52,mixed,0.38837406039237976
مثل عز النفس معك مطعوم وعن اهل الشماته خل الاسرار مكتومه,2020-02-16 05:09:33,pos,0.5923948884010315
متوفر شتلات ليمونيوريكا غزير الانتاج كثير العصير بدون بذور انتاجه طوال العام يتحمل اشد المناخات حراره لون الثمره النضج اصفر عمر الشتله سنتين مطعوم اصل فولكا ماريانا الصوره مزرعه بالسعوديه السعر ﷼ الشحن شاهد التغريده المثبته,2020-02-15 23:00:29,neg,0.4712265133857727
اذا شفت درب الصداقه غبش وغيوم عطيت الدروب الي معا الارض مرسومه ولامثل عز نفس مامعك مطعوم وعن اهل الشماته خل الاسرارمكتومه,2020-02-15 21:25:53,pos,0.3906572461128235
شفت جو الصداقه غبش وغيوم عطيت الدروب اللي الارض مرسومه مثل عز النفس مامعك مطعوم وعن اهل الشماته خل الاسرار مكتومه,2020-02-14 18:15:40,mixed,0.4156382977962494
اما بالنسبه للمطاعيم فهي وسيله فعاله للقضاء الامراض و بشكل نهاءي ايضا مثل مرض  يعد وجود بفضل المطاعيم و غيره الكثير المطاعيم تجدي حالات اخرى مثل الانفلونزا لانها قادره عمل طفره باستمرار لذلك مطعوم الانفلونزه يتغير عام ليناسب النوع الجديد,2020-02-14 12:27:47,mixed,0.43167048692703247
صرف فلوس عالفاضي بالعقبه بحكو انهم بكافحو الكلاب الضاله وبعطوها مطعوم يسبب العقم النتيجه بالليل سارت الناس اتخاف تطلع بيتوها كثر الكلاب وبعض الاحياء بتعرف اتنام صوت الكلاب الضاله اتعودنا الحكومه انها تتحرك الا وقوع الكارثه,2020-02-13 13:49:03,neg,0.6976174712181091
😂😂😂😂😂تعلمت مطعوم جديد,2020-02-12 23:36:30,neg,0.8318510055541992
اي قافله عندكم قافلهوالله مثر فيكم مطعوم الحليب والمشكله قافلت قطر يقودها قواد سرسري اسمه عزمي والا قصدك قافله الاخوان والا اردوغان,2020-02-12 22:58:22,neg,0.7999667525291443
مثل عز النفس معك مطعوم وعن اهل الشماته خل الاسرار مكتومه,2020-02-12 18:36:21,pos,0.5923948884010315
نبغاه مطعوم 😂😂انت جيب بهلاء مطعومات😂😂,2020-02-12 07:26:37,neg,0.742621123790741
جعل الفرح مغرد بالتوتير دوم ثابت القلب والصدر منشرح مافيك واسع البال وصافي الفكر مطعوم بذوق الحلا شفت مغليك,2020-02-12 05:31:58,pos,0.7700235247612
اللي مايحسبلك لاتحسب حساب راع الاصل دايم فعوله كسب انشهد انه راح مطعوم الذياب عقب الحشيمه صار يدب,2020-02-11 21:24:35,neg,0.34817710518836975
مطعوم,2020-02-11 09:02:14,pos,0.37124812602996826
الرشحه الي بتيجي مطعوم انفلونزا عالشوراب,2020-02-09 18:53:40,neg,0.778052806854248
اعجبني الشاعر حبه وصدق مشاعرهه ماغير اهوجس واقعد شوي واقوم كني غريب و متهم بالجرايم مرت ثلاث سنين مر يوم الا و طيفك اريش العين دايم عفت البني مالي الغير مطعوم ماكني الا هوى الغيد صايم,2020-02-09 04:05:27,mixed,0.476967453956604
ههههههه مطعوم سنه,2020-02-08 20:21:43,neg,0.7102660536766052
مطعوم جديد لطلبه المدارس وتشديد الرقابه المقاصف ومياه الشرب الاردن جو عمان  الاردن,2020-02-08 11:33:09,pos,0.4120076298713684
مطعوم جديد لطلبه المدارس وتشديد الرقابه المقاصف ومياه الشرب الاردن جو عمان  الاردن عاجل,2020-02-08 11:00:19,neg,0.3780975043773651
بنجيب سمان تراه يعني هامور 😂😂 ابوي بنجيب تيس متروس مطعوم سنه كامله القاشع والسح,2020-02-08 05:40:52,neg,0.6862874031066895
😂لسه حدد يووم يطلع مطعوم وينباع كله وتنبسط الشركه المستورده بعلنوا اي يوم,2020-02-07 15:29:13,neg,0.6358596682548523
مش مهضوم برهوم مش مهضوم يبقى الهضم الله مش ابري 💉 مطعوم 💊ولا ورثه المرحوم 🤷🏼‍♀️🤷🏼‍♀️🤷🏼‍♀️🤷🏼‍♀️🤷🏼‍♀️🤷🏼‍♀️ابراهيمكنعان,2020-02-07 11:05:06,neg,0.435907781124115
مطعوم سح وقاشع😂😂 كان ابركله يمكن يكون حمار يساقبه سماد,2020-02-07 10:16:43,neg,0.7645566463470459
الشتلات الي عندك شنو اسمها ليمون صيني او ليمون مطعوم بدون بذر,2020-02-05 17:14:01,neg,0.6608258485794067
العام شيخ وتضرب القوم بالقوم والذود يمشي والمواتر تراطن واليوم ماعندك المال مطعوم ومسجل اسمك حسابالمواطن,2020-02-05 06:12:49,neg,0.44870805740356445
رياض قبيسي يبقى الهضم الله ابره مطعوم ورته المرحوم مش مهضوم جردونضروره القافيه,2020-02-04 13:23:54,pos,0.7074560523033142
يعني الاردني مطعوم للفيروس مثالي,2020-02-04 10:14:55,neg,0.4633133113384247
مثل عز النفس مامعك مطعوم وعن اهل الشماته خل الاسرار مكتومه,2020-02-03 20:58:06,pos,0.4394245147705078
شركه الادويه البريطانيه غلاكسوسميثكلاين تتعاون منظمات دوليه للمساهمه جهود تطوير مطعوم مضاد لتفشي الوباء المستجد كورونا,2020-02-03 18:22:23,pos,0.45816972851753235
فيروس الكورونا يحتل مساحه واسعه الايام الاعلام العبري الفيروس اصبح وصوله لاسراءيل مساله وقت فقط ونتنياهو باجتماعه الطارء امس حول كورونا يوجه المركز البيولوجي الاسراءيلي لايجاد مطعوم مضاد للفيروس ويوجه لاقامه مصنع لانتاج المطاعيم فيروسكورونا,2020-02-03 13:27:25,neg,0.4320031702518463
مطعوم ع اشجار النبق الباكستاني انتاجه كبير حجم الثمره وانتاجه كثير ايضا الوفره يحتاج سقايه وعنايه بدايه الطلع التزهير يحتاج تعفير بالكبريت او رش مبيدات وقايه وحمايه بدايه الطلع او بدايه الاثمار لتجنب اضرار الناتجه عمليه الرش,2020-02-03 13:17:42,mixed,0.4250527620315552
شركه الادويه البريطانيه غلاكسوسميثكلاين تتعاون منظمات دوليه للمساهمه جهود تطوير مطعوم مضاد لتفشي الوباء المستجد كورونا,2020-02-03 12:29:28,pos,0.45816972851753235
العبري حبه صغيره اما نوع كمثرى مطعوم سدر بلدي وتسميد عادي سماد مواشي معقم جيدا,2020-02-03 11:08:04,neg,0.48142334818840027
مثل عز النفس معك مطعوم وعن اهل الشماته خل الاسرار مكتومه,2020-02-03 03:11:19,pos,0.5923948884010315
والله ادري يومين يخرج جرذ مطعوم اطعمه جبل علي ويبدا يهايط السلطنه عموما الرد بالحقاءق اوضحوه الاخوه المغردين ابناء الامبراطوريه العمانيه,2020-02-02 22:32:54,neg,0.4525439143180847
📝الاستماره 📝 نموذج بيع نوع الحلال صومالي مطعوم العدد العمر المصدر العزبه السعر ١٠٠ ريال الموقع قريات امكانيه التوصيل حسب الاتفاق الملاحظات لايوجد رقم التواصل  يحق للشاري المعاينه,2020-02-01 18:35:21,mixed,0.46061041951179504
•هل يوجد علاج او مطعوم لهذا المرض لغايه الان علاج او مطعوم لهذا المرض علما بان المءسسات الطبيه بدات بالبحث مطعوم,2020-02-01 14:22:43,neg,0.45537933707237244
خيبه 😳 خالي شفت الكلب 🤦🏻‍♂️ اسميه مطعوم ع الفاقه 😂✋,2020-02-01 12:39:16,neg,0.9070028066635132
مطعوم حرام,2020-02-01 11:59:09,neg,0.8032418489456177
راكب اللي مازاد هاجوسي يزود نهمته فز وان زدتله مطعوم زاد مشعلفهدابنموطان,2020-02-01 11:20:29,neg,0.5103215575218201
انا خيالي اوسع هيك بتخيل انه يصيبني اتاثر ويستخرجو مطعوم اله مني واصير ثروه للبشريه ☺️,2020-01-31 13:33:10,pos,0.5417535901069641
العربيهليستمجردلغه لعب  لعب لاعب لعاب ملعب لعبه لعوب العاب ملعوب لعيب طعم  طعام مطعم مطعوم اطعمه تطعيم طاعم طعم زرع  زرع زارع زراع مزرعه مزارع زراعه,2020-01-31 09:34:11,neg,0.7925953269004822
العربيهليستمجردلغه لعب  لعب لاعب لعاب ملعب لعبه لعوب العاب ملعوب لعيب ✔️✔️✔️✔️ طعم  طعام مطعم مطعوم اطعمه تطعيم طاعم طعم ✔️✔️✔️ زرع  زرع زارع زراع مزرعه مزارع زراعه ✔️✔️✔️,2020-01-31 08:30:22,neg,0.5613871216773987
